replicate,first_CG23_failure,first_anytime_failure,terminal_k,terminal_risk
2789,0,0,2,0.0006601340966288234
2790,0,0,2,0.0001300075027939964
2791,0,0,2,0.0002881038333994473
2792,0,0,2,0.00011996944920350152
2793,0,0,2,4.9010602027313275e-05
2794,929,0,2,0.0005507492503814947
2795,0,0,1,3.216975666691718e-05
2796,0,0,1,0.0002474265162280783
2797,0,0,2,0.0006411734464524866
2798,0,0,2,0.00038439368395841217
2799,0,0,2,6.560829990986044e-05
2800,25,0,2,0.0001667350778650148
2801,0,0,2,0.0001381341790168147
2802,0,0,2,0.00020804862537205602
2803,0,0,2,0.00014265425057854802
2804,0,0,2,0.00019611222769308278
2805,0,0,2,0.0002509127966658705
2806,0,0,1,0.00013680770891323467
2807,0,0,2,0.0002510650128530717
2808,73,0,1,0.000348404447027867
2809,0,0,2,0.0003182313129935076
2810,0,0,2,0.00016657596070187208
2811,0,0,2,0.00025541831486354966
2812,0,0,2,0.0002695866109871903
2813,0,0,2,0.00013955463443761224
2814,0,0,2,7.366115421610362e-05
2815,0,0,1,3.344055600969107e-05
2816,0,0,2,0.0005246602198405012
2817,0,0,1,0.0002515227380798783
2818,0,0,2,7.88238527148206e-05
2819,0,0,2,0.00021331404625636065
2820,0,0,2,3.075538231392035e-05
2821,0,0,2,0.0003198798893308871
2822,0,0,2,0.0005604572729650996
2823,0,0,2,0.00037945812524839276
2824,0,0,2,0.00012783726234786525
2825,0,0,2,0.00014241075600296928
2826,0,0,2,0.0008297473994634599
2827,0,0,1,0.0005193677650417112
2828,0,0,2,0.00019603416184319007
2829,0,0,2,0.00042985375988192795
2830,0,0,2,0.0005129253670692716
2831,0,0,2,0.00025610573503693606
2832,0,0,2,5.753671943233043e-05
2833,0,0,2,6.48030416302644e-05
2834,0,0,2,7.701935142537825e-05
2835,0,0,1,4.2962804494855586e-05
2836,7,0,2,8.0079564756019e-05
2837,0,0,2,0.00034338085705633525
2838,350,0,1,9.738032858313468e-05
2839,0,0,1,0.00020795581334525796
2840,0,0,2,0.0002016105472842154
2841,0,0,2,0.00023628661350142227
2842,0,0,2,0.00019617235064182107
2843,0,0,1,0.00037666565033240445
2844,0,0,2,0.0005009621452666576
2845,0,0,2,0.00023152664775059607
2846,0,0,2,0.00010840748432116719
2847,0,0,2,0.0006627548613647701
2848,0,0,2,0.0004869238398368818
2849,0,0,2,3.789468396027725e-05
2850,7,0,1,0.00019921358263213097
2851,0,0,2,0.0006729288843720275
2852,0,0,2,0.00027358298937021956
2853,0,0,2,0.00018857308749368624
2854,0,0,2,0.00016141373884794561
2855,0,0,2,0.0002859350539151377
2856,0,0,1,9.180578095474475e-05
2857,0,0,2,0.00023814388903901722
2858,0,0,2,0.0004462628343680008
2859,0,0,2,0.00022995874282564268
2860,0,0,2,0.0002795375265546444
2861,0,0,2,8.525039373781903e-05
2862,0,0,2,0.0004220115336220546
2863,0,0,2,0.00038100736942454975
2864,0,0,2,0.00026389549632071396
2865,0,0,2,0.00021693102369666392
2866,7,0,2,0.00030668677005535517
2867,0,0,1,0.00012680177033162765
2868,0,0,2,0.00017216597059241588
2869,0,0,2,0.000981005777990653
2870,0,0,2,6.199814256506121e-05
2871,0,0,2,0.00019632271929196399
2872,0,0,2,1.339390193112966e-05
2873,0,0,2,0.0001489851290002597
2874,0,0,2,0.0001991169335821963
2875,0,0,2,0.0006214927789389981
2876,0,0,2,0.0002741378065910578
2877,151,0,2,0.0004244976693401152
2878,0,0,2,0.00013852971618546917
2879,0,0,1,0.00014963226464615486
2880,0,0,2,0.00012476926705091927
2881,0,0,2,0.00024113559702661143
2882,0,0,2,0.00038695945234688194
2883,0,0,2,0.00030149292507136477
2884,0,0,2,0.00022060135856190468
2885,0,0,1,5.434217037964274e-05
2886,0,0,2,0.00010988682559705509
2887,0,0,1,9.16912395153398e-05
2888,0,0,2,0.00018512484583365203
2889,0,0,1,7.296036561991505e-05
2890,0,0,1,2.8978639841686073e-05
2891,0,0,2,0.00015623084200529447
2892,0,0,2,0.00018973836057026798
2893,0,0,1,8.92778746120315e-05
2894,0,0,2,0.0002955549435669567
2895,0,0,1,0.00038111313471123585
2896,0,0,2,2.8749940661367466e-05
2897,0,0,2,8.746537888136675e-05
2898,0,0,2,0.00022313513626977298
2899,0,0,2,0.00028398504290794537
2900,0,0,2,0.0004468135718416719
2901,0,0,2,9.134737028654667e-05
2902,0,0,1,2.9263152627155385e-05
2903,0,0,2,0.00030785967018842077
2904,0,0,2,0.00013603696825392563
2905,0,0,2,0.00013512227446379698
2906,0,0,2,0.00017850809578101793
2907,0,0,2,0.00011675630451872041
2908,0,0,1,0.00035703741548635
2909,0,0,2,0.0005887942049922712
2910,0,0,1,0.0001454074443719384
2911,0,0,2,0.00015475293294385563
2912,0,0,2,0.0004680926822481545
2913,0,0,2,0.0005631221090573245
2914,0,0,2,9.684774982040356e-05
2915,0,0,2,0.00027792022983500706
2916,0,0,2,0.00026873949285424064
2917,0,0,2,0.00030080730056524153
2918,31,0,2,0.00019507832099996086
2919,0,0,2,0.0004381033892955298
2920,0,0,2,0.0001971558836625052
2921,0,0,2,0.00011772809748556278
2922,0,0,2,0.0005797197972826158
2923,0,0,2,0.00012017389967566428
2924,0,0,2,0.00024402667614878144
2925,0,0,2,0.00017346867782120257
2926,0,0,2,0.000159114838916768
2927,0,0,1,4.682862814245394e-05
2928,0,0,2,0.00021425279457547755
2929,0,0,2,0.00014525366934012104
2930,0,0,2,2.0999397772978825e-05
2931,0,0,1,1.8003485289738174e-05
2932,0,0,2,7.662041679187163e-05
2933,0,0,2,0.00012762676109443556
2934,0,0,2,0.0001779088817134135
2935,0,0,2,0.0003389023083357315
2936,0,0,2,0.00020727720491010192
2937,0,0,2,0.00023559669071248788
2938,0,0,2,0.0003362883733532151
2939,0,0,2,0.00012606550910365406
2940,0,0,1,0.00014441972503843192
2941,0,0,1,0.0003172103005184665
2942,0,0,2,9.494172570336937e-05
2943,0,0,1,0.0003655153359355121
2944,0,0,2,0.00029271424407562767
2945,0,0,2,0.00012327522337205756
2946,0,0,1,3.994364495652779e-05
2947,0,0,2,0.0003851850091783256
2948,0,0,2,0.0004649811425963167
2949,0,0,2,0.0005299867136760661
2950,0,0,1,6.694281541352103e-05
2951,0,0,2,0.00026602525309573797
2952,2297,0,2,0.00048407939850965594
2953,0,0,1,0.0003117837151360562
2954,0,0,2,7.398937416359231e-05
2955,0,0,2,0.0002824997897384241
2956,0,0,1,4.248796521233085e-05
2957,0,0,1,2.3179889870801577e-05
2958,4693,0,2,0.00048518242459417104
2959,186,0,2,0.00010965709500378714
2960,0,0,1,9.508482133994423e-05
2961,0,0,2,0.0003448355052976359
2962,0,0,2,6.0119566491194104e-06
2963,0,0,2,2.2201497026167673e-05
2964,0,0,2,0.00017302800910500555
2965,0,0,2,0.00011943671394368821
2966,0,0,1,9.40275459458475e-05
2967,57,0,2,0.00046102775178681767
2968,0,0,2,0.00015618083524605267
2969,0,0,2,0.00023930757018713068
2970,0,0,2,0.0005095740811521654
2971,0,0,2,0.00036507520787264235
2972,0,0,2,0.00027833129215389763
2973,0,0,1,8.574585375632627e-05
2974,0,0,2,0.00033057050627387794
2975,0,0,2,0.00020762905540954146
2976,0,0,2,0.00036443323725256736
2977,0,0,2,0.0001134138990274884
2978,0,0,1,7.492108075932057e-06
2979,0,0,2,0.0003615923890044682
2980,0,0,2,0.00026478771399721226
2981,14,0,2,0.0002660289382502031
2982,0,0,2,0.00018776342355146498
2983,7,0,2,0.00023120771668578926
2984,0,0,2,0.000192182362665831
2985,0,0,2,0.00021839681584264964
2986,0,0,2,0.00016511491960208492
2987,0,0,1,1.141367652759906e-05
2988,0,0,1,6.929528314233917e-05
2989,0,0,1,6.012543538986527e-06
2990,0,0,2,0.00020380728886225735
2991,0,0,2,0.0001373533944762949
2992,0,0,2,4.240568122090578e-06
2993,0,0,2,0.0003071313267397346
2994,0,0,2,0.0001912186198727331
2995,0,0,2,0.00013845047442552846
2996,0,0,1,1.7006582797094786e-05
2997,0,0,2,0.00014067351786282563
2998,0,0,2,7.637022964640987e-05
2999,0,0,2,0.0005298118691942124
3000,0,0,2,0.00020980469364136926
3001,0,0,2,0.0003508413208852671
3002,0,0,2,0.00040090552304998295
3003,0,0,2,0.00026276732676635704
3004,0,0,2,0.00011510933955665918
3005,0,0,2,0.00023393164240205619
3006,0,0,2,0.0001549434176284691
3007,0,0,2,0.00011957427824551597
3008,105,0,2,0.00011035863466777922
3009,0,0,2,0.00023622902793417154
3010,0,0,2,4.339775999606676e-05
3011,0,0,2,0.00014109816298190896
3012,0,0,1,7.708859067626019e-05
3013,0,0,2,0.00022380801630868553
3014,5236,0,2,0.0006893175529239373
3015,0,0,2,0.0003365645062753215
3016,0,0,2,5.968962426099263e-05
3017,0,0,2,8.013341173631894e-05
3018,0,0,2,0.00040065167923029036
3019,0,0,2,6.666130456375568e-05
3020,0,0,1,2.73874393253304e-06
3021,0,0,2,1.602893003188023e-05
3022,0,0,2,0.00034710467928695166
3023,7,0,2,0.00023875625725592193
3024,0,0,2,0.00035273154407630046
3025,0,0,1,0.0002259558017781683
3026,0,0,2,8.558408114563462e-05
3027,0,0,2,0.0003220132936370333
3028,556,0,2,0.0006221059827318204
3029,0,0,2,4.4081190621624056e-05
3030,0,0,2,0.00040474985625734187
3031,0,0,2,0.00011983248055412758
3032,0,0,2,0.0003578468866343175
3033,0,0,2,0.00017304563913494864
3034,0,0,2,0.00014137445257094485
3035,0,0,2,0.00012486000311557878
3036,0,0,2,0.00010418517557315869
3037,0,0,2,0.00020266920930999652
3038,0,0,2,0.00012499715687875067
3039,0,0,2,0.00023003596796138126
3040,0,0,2,0.00014003686892480696
3041,0,0,2,0.00023483533735691847
3042,0,0,2,0.00022197783805089283
3043,0,0,2,0.00035440963463710765
3044,0,0,2,3.967096745684448e-05
3045,0,0,2,0.00040544481838085086
3046,0,0,2,9.79352999453164e-05
3047,0,0,2,0.00010707121913595415
3048,0,0,1,6.449060363606582e-06
3049,0,0,2,0.0004271246410205159
3050,0,0,2,0.00014106536940636545
3051,0,0,1,5.7044528867249844e-05
3052,0,0,2,0.00043498763007934104
3053,0,0,2,0.00032742205814105204
3054,0,0,2,0.0003812276993300705
3055,0,0,2,0.00018139556192935086
3056,0,0,2,0.0001262396496960614
3057,0,0,2,0.00013781599370217323
3058,0,0,2,0.00018925806736906333
3059,0,0,2,0.00029410105514541195
3060,0,0,2,6.967667164637624e-05
3061,0,0,2,5.7902356091427526e-05
3062,0,0,2,0.00015206222517829583
3063,0,0,2,0.0008068986182397822
3064,0,0,2,0.0002029999354845073
3065,0,0,2,0.0004972485386311174
3066,0,0,2,0.0002787506620126537
3067,0,0,1,0.00016040467022579498
3068,0,0,2,9.992039177984173e-05
3069,432,0,1,0.0006979999061800386
3070,0,0,2,0.0002470755532844909
3071,0,0,2,9.658520389563414e-05
3072,0,0,2,2.2953963688742408e-05
3073,0,0,2,0.0007160655000297911
3074,0,0,2,0.00015741321301150524
3075,0,0,2,0.00011866004616239356
3076,0,0,2,0.0002386144988192876
3077,0,0,2,0.0002134236642350156
3078,0,0,2,0.00026354294610348204
3079,0,0,2,0.00017855470319757557
3080,0,0,2,0.00041435114084107007
3081,0,0,2,0.0004451507575296916
3082,0,0,2,0.0002446096158214856
3083,0,0,2,0.0003388963471925735
3084,0,0,2,0.00025641192568147246
3085,0,0,2,0.0004205391547941321
3086,7,0,2,0.00013323400386438554
3087,0,0,2,0.00016559783858980905
3088,0,0,2,5.9908037010882094e-05
3089,0,0,2,0.0002454853211164989
3090,0,0,2,5.625787176907838e-05
3091,0,0,2,0.0006980387875358252
3092,0,0,2,0.0006882355083378734
3093,0,0,2,0.0003816618743762163
3094,0,0,2,2.2574643350897307e-05
3095,0,0,2,0.0003113632159942279
3096,0,0,2,0.00012477256371906025
3097,0,0,2,0.0002574705901445997
3098,0,0,2,0.0001197646126303833
3099,0,0,2,0.0002501887554370614
3100,0,0,2,0.0005221532580730725
3101,0,0,2,0.0003576940719924581
3102,0,0,2,0.00018769878600093521
3103,0,0,2,0.0001875725546761662
3104,0,0,2,0.0006436806376175731
3105,0,0,2,0.0002331238480084457
3106,0,0,1,8.773305569954665e-05
3107,0,0,2,9.366704376926223e-05
3108,0,0,2,0.0001756108450352204
3109,0,0,2,0.00019014498654457425
3110,0,0,2,0.00010837249461680312
3111,0,0,2,0.000687886893311794
3112,0,0,2,9.906562534964487e-05
3113,0,0,2,0.0005637814673125625
3114,0,0,2,0.00021172273979822912
3115,0,0,2,0.00036052066704149
3116,0,0,2,0.00030156154804928976
3117,0,0,1,5.2533917203947944e-05
3118,0,0,1,8.568024477994171e-05
3119,7,0,1,4.167153818296864e-05
3120,0,0,2,0.0002530607779920647
3121,0,0,2,0.00032510651974150236
3122,0,0,2,0.00021797914309705052
3123,0,0,1,0.00011320595994692562
3124,0,0,2,3.819624000103167e-05
3125,0,0,1,7.747574595297785e-05
3126,0,0,2,0.00025118260896579714
3127,0,0,2,0.00025510598369862634
3128,0,0,2,0.00039817199471175064
3129,0,0,2,0.00010195015220024554
3130,0,0,2,0.00030477841831250254
3131,0,0,2,9.934834386285244e-05
3132,0,0,2,0.0001674599932434045
3133,0,0,2,0.0002018956288495027
3134,0,0,2,0.0002022149548638426
3135,0,0,2,0.0005099561061223812
3136,1363,0,2,0.00023675979835896915
3137,0,0,2,0.000139372969792988
3138,0,0,2,0.00020501435985185895
3139,0,0,1,8.370643363259271e-05
3140,0,0,2,0.0004659780459874132
3141,0,0,1,0.00010013206061220034
3142,0,0,2,0.00027081387220924196
3143,7,0,2,5.536401300807911e-05
3144,0,0,1,6.374662693526618e-05
3145,0,0,2,0.00012195221518392722
3146,0,0,2,0.00010808064469075966
3147,0,0,2,0.0003211973500210149
3148,0,0,2,0.00038664045780901384
3149,0,0,1,7.150026272141941e-05
3150,0,0,1,1.2344577363184337e-05
3151,0,0,1,6.2969849868806385e-06
3152,0,0,1,0.0002411062046637352
3153,0,0,2,0.00034641274422279455
3154,0,0,2,9.113294286973229e-05
3155,0,0,2,0.00039987853844785824
3156,0,0,2,0.00020821217588791604
3157,0,0,2,0.000276312341430797
3158,0,0,2,0.00019608731755202348
3159,0,0,2,6.055457787475418e-05
3160,0,0,2,0.0006837786726789021
3161,0,0,1,0.00019702788689836376
3162,0,0,1,6.679837290318291e-05
3163,0,0,1,5.263838924801958e-05
3164,0,0,2,0.0003149421373482988
3165,0,0,2,0.0002545915955952009
3166,0,0,2,0.0006511420647485731
3167,0,0,2,0.0003237931934632115
3168,0,0,2,0.0003108843832667338
3169,0,0,2,7.601920888993362e-05
3170,0,0,2,0.0005987706089802095
3171,0,0,2,0.00041206502565503233
3172,15,0,2,0.00043982635386428573
3173,7,0,2,0.00010490668456401451
3174,0,0,2,0.00016897762555937977
3175,0,0,1,0.00018507862052044918
3176,0,0,2,4.636185221731419e-05
3177,0,0,2,0.0004409677380484746
3178,0,0,2,0.0005887521338902084
3179,0,0,2,0.00011368303780936933
3180,0,0,2,6.32396149531227e-05
3181,0,0,2,7.574607681122524e-05
3182,0,0,1,0.00010801344198820085
3183,0,0,1,0.00010334907214018944
3184,0,0,2,8.424102030460737e-05
3185,0,0,2,6.919663293271394e-05
3186,0,0,2,0.0003353513964891427
3187,0,0,2,0.00022947666331568888
3188,0,0,1,3.718955475027665e-05
3189,0,0,2,0.0002135177091904069
3190,0,0,2,0.0004514460148755017
3191,0,0,2,4.649917052944379e-05
3192,0,0,2,0.00031503105037432435
3193,0,0,2,0.00019965622339819536
3194,0,0,2,0.00016707330751214328
3195,0,0,1,1.8287417148545147e-05
3196,0,0,2,0.00015732687818275097
3197,0,0,2,0.00011313937981467053
3198,5198,0,2,0.0008349883953333851
3199,0,0,2,0.00012207884695389655
3200,7,0,1,0.00021039607769154881
3201,0,0,2,0.000646924093636232
3202,0,0,2,0.00010683208203585548
3203,0,0,2,8.806117312276865e-05
3204,105,0,2,0.00027287489050457973
3205,0,0,2,3.0637355900377106e-05
3206,0,0,2,0.00019037358125203316
3207,0,0,2,0.00018566690629190832
3208,1064,0,2,0.00024228378300725906
3209,0,0,2,6.54105573064605e-05
3210,0,0,2,1.9198020162968004e-05
3211,7,0,1,1.1708365154744318e-05
3212,0,0,2,0.000259128064031171
3213,0,0,2,0.0006114208616852416
3214,0,0,2,0.0003020029447720696
3215,0,0,2,0.0005789166680523708
3216,0,0,2,7.687843812225357e-05
3217,0,0,1,4.607854904037299e-05
3218,0,0,2,0.00016154314131188775
3219,0,0,2,8.663974846720768e-05
3220,0,0,1,0.00011788845175009501
3221,0,0,2,0.00011027511342001043
3222,0,0,2,4.5046657627978076e-05
3223,0,0,2,0.0001544292117813215
3224,0,0,2,0.0007759990550377349
3225,0,0,2,0.00024105007517812667
3226,0,0,1,0.00016714618779474226
3227,0,0,2,0.00035659683813911794
3228,0,0,2,0.0002722724911156868
3229,0,0,2,0.0004194243170894612
3230,0,0,2,7.152603487370277e-05
3231,0,0,2,0.00017895431463669975
3232,0,0,2,0.0006415244522870308
3233,1444,0,2,0.0005292609831728548
3234,0,0,2,0.00026529144625026685
3235,0,0,2,0.00010213193263843587
3236,0,0,2,0.0008961579466198573
3237,0,0,2,0.0003014046013753993
3238,0,0,2,0.00010981671220769605
3239,0,0,2,0.0007458278321823423
3240,0,0,2,4.547652262697421e-05
3241,0,0,2,0.00011598010176805486
3242,0,0,1,0.00012001018416019066
3243,0,0,2,0.00024561336453339814
3244,0,0,2,1.4446508958460238e-05
3245,0,0,2,0.00010278616368929831
3246,0,0,2,0.00012475044877721358
3247,0,0,2,0.0002784296752030178
3248,0,0,2,0.00010361134103678133
3249,7,0,1,1.9472240891524907e-06
3250,0,0,1,9.59765982323193e-05
3251,0,0,2,2.8064600008628625e-05
3252,0,0,2,0.00024398283416743658
3253,1318,0,2,0.0002148434033659836
3254,0,0,2,0.00028667257302401113
3255,0,0,2,8.783094640495026e-05
3256,0,0,2,0.00028802938234803293
3257,0,0,2,0.00024137834672181187
3258,0,0,2,0.0003298615425184291
3259,0,0,2,0.00011977990047537374
3260,0,0,2,0.00014709550380755378
3261,0,0,1,1.6609705297011783e-05
3262,0,0,2,0.00012833464606644464
3263,0,0,2,0.0005699560812541402
3264,0,0,2,0.00015072057709896404
3265,0,0,2,3.871083011304282e-05
3266,0,0,2,0.0001348219679183658
3267,0,0,2,1.9970942644968932e-05
3268,0,0,2,0.0005779519215018239
3269,0,0,2,0.0002667657746221773
3270,0,0,1,5.547188330493641e-07
3271,0,0,2,0.0002596291383450118
3272,0,0,2,0.00011611908279973338
3273,0,0,2,0.00045107339658397076
3274,0,0,2,0.00019522653011778032
3275,0,0,2,0.00014349683475660838
3276,0,0,2,2.737396613226613e-05
3277,0,0,2,0.00043429607563030104
3278,0,0,1,0.00020192847465762026
3279,0,0,2,3.0239726501938294e-06
3280,0,0,2,0.00041941955994972686
3281,0,0,2,0.00020499306463425676
3282,0,0,2,0.00021287950266316036
3283,0,0,2,9.987305360740363e-05
3284,0,0,2,0.0006679493658064227
3285,0,0,2,0.0001245247278513894
3286,0,0,2,0.00019432951275299905
3287,0,0,1,0.0002877889432540126
3288,0,0,2,8.368382900008697e-05
3289,0,0,2,0.00029592371465873716
3290,818,0,2,0.00018231290269798124
3291,7525,0,1,0.0009103720882108235
3292,0,0,2,0.0004045994796283358
3293,0,0,2,6.614337153786046e-05
3294,0,0,2,0.00023019393695328924
3295,0,0,2,0.00025016857928820843
3296,0,0,2,0.0004337618909161875
3297,0,0,2,6.191836559462468e-05
3298,0,0,2,0.00029924381398694966
3299,0,0,2,6.382617411603833e-05
3300,0,0,2,0.0005822918391015455
3301,0,0,2,0.0002741297507102529
3302,0,0,2,5.5042921949940395e-05
3303,0,0,2,0.0004896092727789863
3304,0,0,2,1.812517371741113e-05
3305,0,0,1,0.0002720708059355772
3306,0,0,2,0.00020880312625121445
3307,0,0,1,1.2987349748538077e-05
3308,0,0,1,2.0872767583055737e-05
3309,0,0,2,0.0003837747263745357
3310,91,0,2,0.0001567187730820026
3311,0,0,2,9.723619944880737e-05
3312,0,0,2,0.00020641671481840627
3313,419,0,2,0.00012071987937725444
3314,0,0,2,9.535217071971204e-05
3315,0,0,2,0.0001821383500978709
3316,0,0,2,0.0003590666497074699
3317,0,0,2,0.0003857952577993745
3318,0,0,2,0.00018973351584877635
3319,0,0,2,0.00023687676228320573
3320,0,0,2,0.0002579929423099775
3321,0,0,1,3.6067349899989515e-05
3322,0,0,2,0.00031115825333546905
3323,0,0,2,7.066090112275686e-05
3324,0,0,2,0.0005719087500235143
3325,0,0,1,0.0001807860853561643
3326,0,0,2,0.00027396735049966305
3327,0,0,2,0.00021315162803756173
3328,0,0,2,0.00032549910001232983
3329,0,0,2,0.00024621989978738907
3330,0,0,1,0.0003526880208257047
3331,273,0,2,0.000680775447054712
3332,0,0,2,0.00010639798059601355
3333,0,0,2,0.0004278015408955851
3334,0,0,2,0.0003332213027151532
3335,0,0,2,8.24927531961853e-05
3336,0,0,2,0.0001215144209202947
3337,0,0,2,0.00027574185801635293
3338,0,0,1,0.00010786061305791569
3339,0,0,2,0.00036202627760955963
3340,0,0,2,0.0008033719072617396
3341,0,0,2,0.0003321891890361628
3342,0,0,2,0.0001140185399601876
3343,0,0,2,0.0002910253275388389
3344,0,0,1,5.698065754945563e-05
3345,0,0,2,3.829635624858693e-05
3346,0,0,2,0.0003025253250799923
3347,0,0,1,3.931056953367011e-05
3348,0,0,2,0.0001718299818997413
3349,0,0,2,0.0006469130219217452
3350,0,0,2,0.00013791709993562023
3351,0,0,2,0.000299661776065939
3352,0,0,2,0.00028105890973770785
3353,0,0,1,0.00012977105076562203
3354,0,0,1,1.8665792585547413e-05
3355,0,0,2,0.0001194848075663571
3356,0,0,2,0.00020738654748539155
3357,0,0,2,9.52603580840956e-05
3358,0,0,2,0.00018335640778223032
3359,0,0,2,2.2969929688492474e-05
3360,0,0,2,0.00018713014073633484
3361,0,0,2,0.00012609473477631305
3362,0,0,2,2.6063167744280662e-05
3363,0,0,1,9.463994027007816e-05
3364,0,0,2,2.1071402635171513e-05
3365,47,0,2,0.00015780088112688797
3366,0,0,1,0.00017577402933476665
3367,0,0,2,0.0002079803030163889
3368,0,0,1,0.0005771811786194019
3369,0,0,2,4.1171917382237005e-05
