n,k,risk,CG23,U
1.171000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.534070548639552542e-03,1.493296289879507237e-02
1.172000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.527663182311628877e-03,1.493296289879507237e-02
1.173000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.521266705000541862e-03,1.493296289879507237e-02
1.174000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.514881088971903794e-03,1.493296289879507237e-02
1.175000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.508506306585427045e-03,1.493296289879507237e-02
1.176000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.502142330294543290e-03,1.493296289879507237e-02
1.177000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.495789132645978500e-03,1.493296289879507237e-02
1.178000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.489446686279391252e-03,1.493296289879507237e-02
1.179000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.483114963926950323e-03,1.493296289879507237e-02
1.180000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.476793938412960860e-03,1.493296289879507237e-02
1.181000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.470483582653476666e-03,1.493296289879507237e-02
1.182000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.464183869655889939e-03,1.493296289879507237e-02
1.183000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.457894772518590398e-03,1.493296289879507237e-02
1.184000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.451616264430535076e-03,1.493296289879507237e-02
1.185000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.445348318670902237e-03,1.493296289879507237e-02
1.186000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.439090908608684584e-03,1.493296289879507237e-02
1.187000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.432844007702351860e-03,1.493296289879507237e-02
1.188000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.426607589499419765e-03,1.493296289879507237e-02
1.189000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.420381627636124695e-03,1.493296289879507237e-02
1.190000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.414166095837031699e-03,1.493296289879507237e-02
1.191000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.407960967914663242e-03,1.493296289879507237e-02
1.192000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.401766217769140989e-03,1.493296289879507237e-02
1.193000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.395581819387808502e-03,1.493296289879507237e-02
1.194000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.389407746844883426e-03,1.493296289879507237e-02
1.195000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.383243974301068914e-03,1.493296289879507237e-02
1.196000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.377090476003230098e-03,1.493296289879507237e-02
1.197000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.370947226283995103e-03,1.493296289879507237e-02
1.198000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.364814199561434127e-03,1.493296289879507237e-02
1.199000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.358691370338675194e-03,1.493296289879507237e-02
1.200000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.352578713203565021e-03,1.493296289879507237e-02
1.201000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.346476202828324670e-03,1.493296289879507237e-02
1.202000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.340383813969181791e-03,1.493296289879507237e-02
1.203000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.334301521466046227e-03,1.493296289879507237e-02
1.204000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.328229300242121436e-03,1.493296289879507237e-02
1.205000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.322167125303614792e-03,1.493296289879507237e-02
1.206000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.316114971739364620e-03,1.493296289879507237e-02
1.207000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.310072814720484577e-03,1.493296289879507237e-02
1.208000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.304040629500052270e-03,1.493296289879507237e-02
1.209000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.298018391412760576e-03,1.493296289879507237e-02
1.210000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.292006075874588045e-03,1.493296289879507237e-02
1.211000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.286003658382444147e-03,1.493296289879507237e-02
1.212000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.280011114513857892e-03,1.493296289879507237e-02
1.213000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.274028419926641294e-03,1.493296289879507237e-02
1.214000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.268055550358551095e-03,1.493296289879507237e-02
1.215000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.262092481626969583e-03,1.493296289879507237e-02
1.216000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.256139189628575854e-03,1.493296289879507237e-02
1.217000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.250195650339016223e-03,1.493296289879507237e-02
1.218000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.244261839812597172e-03,1.493296289879507237e-02
1.219000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.238337734181942741e-03,1.493296289879507237e-02
1.220000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.232423309657686622e-03,1.493296289879507237e-02
1.221000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.226518542528142554e-03,1.493296289879507237e-02
1.222000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.220623409159013760e-03,1.493296289879507237e-02
1.223000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.214737885993048605e-03,1.493296289879507237e-02
1.224000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.208861949549735283e-03,1.493296289879507237e-02
1.225000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.202995576425007783e-03,1.493296289879507237e-02
1.226000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.197138743290903279e-03,1.493296289879507237e-02
1.227000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.191291426895267229e-03,1.493296289879507237e-02
1.228000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.185453604061461073e-03,1.493296289879507237e-02
1.229000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.179625251688042178e-03,1.493296289879507237e-02
1.230000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.173806346748454188e-03,1.493296289879507237e-02
1.231000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.167996866290723447e-03,1.493296289879507237e-02
1.232000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.162196787437171037e-03,1.493296289879507237e-02
1.233000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.156406087384107467e-03,1.493296289879507237e-02
1.234000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.150624743401528226e-03,1.493296289879507237e-02
1.235000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.144852732832817147e-03,1.493296289879507237e-02
1.236000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.139090033094445432e-03,1.493296289879507237e-02
1.237000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.133336621675697570e-03,1.493296289879507237e-02
1.238000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.127592476138356475e-03,1.493296289879507237e-02
1.239000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.121857574116419870e-03,1.493296289879507237e-02
1.240000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.116131893315816651e-03,1.493296289879507237e-02
1.241000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.110415411514108518e-03,1.493296289879507237e-02
1.242000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.104708106560202879e-03,1.493296289879507237e-02
1.243000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.099009956374063152e-03,1.493296289879507237e-02
1.244000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.093320938946447683e-03,1.493296289879507237e-02
1.245000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.087641032338594903e-03,1.493296289879507237e-02
1.246000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.081970214681958774e-03,1.493296289879507237e-02
1.247000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.076308464177920830e-03,1.493296289879507237e-02
1.248000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.070655759097531703e-03,1.493296289879507237e-02
1.249000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.065012077781191065e-03,1.493296289879507237e-02
1.250000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.059377398638419510e-03,1.493296289879507237e-02
1.251000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.053751700147536767e-03,1.493296289879507237e-02
1.252000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.048134960855432715e-03,1.493296289879507237e-02
1.253000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.042527159377253397e-03,1.493296289879507237e-02
1.254000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.036928274396172037e-03,1.493296289879507237e-02
1.255000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.031338284663067248e-03,1.493296289879507237e-02
1.256000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.025757168996303592e-03,1.493296289879507237e-02
1.257000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.020184906281444481e-03,1.493296289879507237e-02
1.258000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.014621475470973755e-03,1.493296289879507237e-02
1.259000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.009066855584037206e-03,1.493296289879507237e-02
1.260000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,7.003521025706197986e-03,1.493296289879507237e-02
1.261000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.997983964989159048e-03,1.493296289879507237e-02
1.262000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.992455652650482988e-03,1.493296289879507237e-02
1.263000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.986936067973373472e-03,1.493296289879507237e-02
1.264000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.981425190306386405e-03,1.493296289879507237e-02
1.265000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.975922999063172321e-03,1.493296289879507237e-02
1.266000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.970429473722233524e-03,1.493296289879507237e-02
1.267000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.964944593826677757e-03,1.493296289879507237e-02
1.268000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.959468338983918097e-03,1.493296289879507237e-02
1.269000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.954000688865490803e-03,1.493296289879507237e-02
1.270000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.948541623206729197e-03,1.493296289879507237e-02
1.271000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.943091121806565895e-03,1.493296289879507237e-02
1.272000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.937649164527281281e-03,1.493296289879507237e-02
1.273000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.932215731294205131e-03,1.493296289879507237e-02
1.274000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.926790802095540538e-03,1.493296289879507237e-02
1.275000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.921374356982063804e-03,1.493296289879507237e-02
1.276000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.915966376066902399e-03,1.493296289879507237e-02
1.277000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.910566839525297302e-03,1.493296289879507237e-02
1.278000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.905175727594341055e-03,1.493296289879507237e-02
1.279000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.899793020572756591e-03,1.493296289879507237e-02
1.280000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.894418698820638756e-03,1.493296289879507237e-02
1.281000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.889052742759240074e-03,1.493296289879507237e-02
1.282000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.883695132870702726e-03,1.493296289879507237e-02
1.283000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.878345849697845189e-03,1.493296289879507237e-02
1.284000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.873004873843915896e-03,1.493296289879507237e-02
1.285000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.867672185972366859e-03,1.493296289879507237e-02
1.286000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.862347766806605603e-03,1.493296289879507237e-02
1.287000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.857031597129776591e-03,1.493296289879507237e-02
1.288000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.851723657784534842e-03,1.493296289879507237e-02
1.289000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.846423929672790926e-03,1.493296289879507237e-02
1.290000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.841132393755511472e-03,1.493296289879507237e-02
1.291000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.835849031052465899e-03,1.493296289879507237e-02
1.292000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.830573822642023452e-03,1.493296289879507237e-02
1.293000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.825306749660904268e-03,1.303672555413841298e-02
1.294000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.820047793303971213e-03,1.303672555413841298e-02
1.295000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.814796934823997426e-03,1.303672555413841298e-02
1.296000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.809554155531452949e-03,1.303672555413841298e-02
1.297000000000000000e+03,2.000000000000000000e+00,2.574446446648935918e-03,6.804319436794258394e-03,1.303672555413841298e-02
