n,k,U,objective,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17
4.300000000000000000e+01,1.000000000000000000e+00,3.269505519567654228e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
4.400000000000000000e+01,1.000000000000000000e+00,3.269505519567654228e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
4.500000000000000000e+01,1.000000000000000000e+00,2.793305820082376267e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
4.600000000000000000e+01,1.000000000000000000e+00,2.793305820082376267e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
4.700000000000000000e+01,1.000000000000000000e+00,2.793305820082376267e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
4.800000000000000000e+01,1.000000000000000000e+00,2.793305820082376267e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
4.900000000000000000e+01,1.000000000000000000e+00,2.793305820082376267e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
5.000000000000000000e+01,1.000000000000000000e+00,2.793305820082376267e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
5.100000000000000000e+01,1.000000000000000000e+00,2.793305820082376267e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
5.200000000000000000e+01,1.000000000000000000e+00,2.793305820082376267e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
5.300000000000000000e+01,1.000000000000000000e+00,2.793305820082376267e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
5.400000000000000000e+01,1.000000000000000000e+00,2.403803555767879963e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
5.500000000000000000e+01,1.000000000000000000e+00,2.403803555767879963e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
5.600000000000000000e+01,1.000000000000000000e+00,2.403803555767879963e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
5.700000000000000000e+01,1.000000000000000000e+00,2.403803555767879963e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
5.800000000000000000e+01,1.000000000000000000e+00,2.403803555767879963e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
5.900000000000000000e+01,1.000000000000000000e+00,2.403803555767879963e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
6.000000000000000000e+01,1.000000000000000000e+00,2.403803555767879963e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
6.100000000000000000e+01,1.000000000000000000e+00,2.403803555767879963e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
6.200000000000000000e+01,1.000000000000000000e+00,2.403803555767879963e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
6.300000000000000000e+01,1.000000000000000000e+00,2.403803555767879963e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
6.400000000000000000e+01,1.000000000000000000e+00,2.403803555767879963e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
6.500000000000000000e+01,1.000000000000000000e+00,2.053448118189134808e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
6.600000000000000000e+01,1.000000000000000000e+00,2.053448118189134808e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
6.700000000000000000e+01,1.000000000000000000e+00,2.053448118189134808e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
6.800000000000000000e+01,1.000000000000000000e+00,2.053448118189134808e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
6.900000000000000000e+01,1.000000000000000000e+00,2.053448118189134808e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
7.000000000000000000e+01,1.000000000000000000e+00,2.053448118189134808e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
7.100000000000000000e+01,1.000000000000000000e+00,2.053448118189134808e-01,4.223900028683334362e+00,2.716456513126302985e-02,2.365944091647651654e-02,-2.494575069591594974e-01,-2.039903288398857484e+00,1.797399565512006192e-02,-1.522357595201971614e-01,-4.161063280877876080e-02,-1.578703354353590438e+00,-5.455371420421902817e-01,-1.792114393615529266e-01,-2.080672890725358659e+00,-2.022978910465872138e-01,-3.929983492441597726e-01,-6.035036108460246629e-01,-1.612503833447032076e+00,-3.092628693100514525e-02,-2.149825823257277002e-01,-2.087841014856393063e+00
7.200000000000000000e+01,1.000000000000000000e+00,2.053448118189134808e-01,4.229354597918552727e+00,1.961294753278771535e-02,2.418154135550185102e-02,-2.205074141596239934e-01,-2.031120672155104057e+00,3.321500199948396875e-02,-1.553833724952608519e-01,-2.701922240369043077e-02,-1.576549877300272851e+00,-5.383171445055776605e-01,-1.682300628358067707e-01,-2.074471405988201678e+00,-2.082216329195454851e-01,-3.752938926994022761e-01,-6.017317606142043029e-01,-1.620541445666263902e+00,-2.503620622020280920e-02,-2.169398986045590616e-01,-2.091835467127494574e+00
7.300000000000000000e+01,1.000000000000000000e+00,2.053448118189134808e-01,4.229354597918552727e+00,1.961294753278771535e-02,2.418154135550185102e-02,-2.205074141596239934e-01,-2.031120672155104057e+00,3.321500199948396875e-02,-1.553833724952608519e-01,-2.701922240369043077e-02,-1.576549877300272851e+00,-5.383171445055776605e-01,-1.682300628358067707e-01,-2.074471405988201678e+00,-2.082216329195454851e-01,-3.752938926994022761e-01,-6.017317606142043029e-01,-1.620541445666263902e+00,-2.503620622020280920e-02,-2.169398986045590616e-01,-2.091835467127494574e+00
7.400000000000000000e+01,1.000000000000000000e+00,2.053448118189134808e-01,4.229354597918552727e+00,1.961294753278771535e-02,2.418154135550185102e-02,-2.205074141596239934e-01,-2.031120672155104057e+00,3.321500199948396875e-02,-1.553833724952608519e-01,-2.701922240369043077e-02,-1.576549877300272851e+00,-5.383171445055776605e-01,-1.682300628358067707e-01,-2.074471405988201678e+00,-2.082216329195454851e-01,-3.752938926994022761e-01,-6.017317606142043029e-01,-1.620541445666263902e+00,-2.503620622020280920e-02,-2.169398986045590616e-01,-2.091835467127494574e+00
7.500000000000000000e+01,1.000000000000000000e+00,2.053448118189134808e-01,4.229354597918552727e+00,1.961294753278771535e-02,2.418154135550185102e-02,-2.205074141596239934e-01,-2.031120672155104057e+00,3.321500199948396875e-02,-1.553833724952608519e-01,-2.701922240369043077e-02,-1.576549877300272851e+00,-5.383171445055776605e-01,-1.682300628358067707e-01,-2.074471405988201678e+00,-2.082216329195454851e-01,-3.752938926994022761e-01,-6.017317606142043029e-01,-1.620541445666263902e+00,-2.503620622020280920e-02,-2.169398986045590616e-01,-2.091835467127494574e+00
7.600000000000000000e+01,1.000000000000000000e+00,2.053448118189134808e-01,4.229354597918552727e+00,1.961294753278771535e-02,2.418154135550185102e-02,-2.205074141596239934e-01,-2.031120672155104057e+00,3.321500199948396875e-02,-1.553833724952608519e-01,-2.701922240369043077e-02,-1.576549877300272851e+00,-5.383171445055776605e-01,-1.682300628358067707e-01,-2.074471405988201678e+00,-2.082216329195454851e-01,-3.752938926994022761e-01,-6.017317606142043029e-01,-1.620541445666263902e+00,-2.503620622020280920e-02,-2.169398986045590616e-01,-2.091835467127494574e+00
7.700000000000000000e+01,1.000000000000000000e+00,2.053448118189134808e-01,4.229354597918552727e+00,1.961294753278771535e-02,2.418154135550185102e-02,-2.205074141596239934e-01,-2.031120672155104057e+00,3.321500199948396875e-02,-1.553833724952608519e-01,-2.701922240369043077e-02,-1.576549877300272851e+00,-5.383171445055776605e-01,-1.682300628358067707e-01,-2.074471405988201678e+00,-2.082216329195454851e-01,-3.752938926994022761e-01,-6.017317606142043029e-01,-1.620541445666263902e+00,-2.503620622020280920e-02,-2.169398986045590616e-01,-2.091835467127494574e+00
7.800000000000000000e+01,1.000000000000000000e+00,1.752262136168825923e-01,4.229354597918552727e+00,1.961294753278771535e-02,2.418154135550185102e-02,-2.205074141596239934e-01,-2.031120672155104057e+00,3.321500199948396875e-02,-1.553833724952608519e-01,-2.701922240369043077e-02,-1.576549877300272851e+00,-5.383171445055776605e-01,-1.682300628358067707e-01,-2.074471405988201678e+00,-2.082216329195454851e-01,-3.752938926994022761e-01,-6.017317606142043029e-01,-1.620541445666263902e+00,-2.503620622020280920e-02,-2.169398986045590616e-01,-2.091835467127494574e+00
7.900000000000000000e+01,1.000000000000000000e+00,1.752262136168825923e-01,4.229354597918552727e+00,1.961294753278771535e-02,2.418154135550185102e-02,-2.205074141596239934e-01,-2.031120672155104057e+00,3.321500199948396875e-02,-1.553833724952608519e-01,-2.701922240369043077e-02,-1.576549877300272851e+00,-5.383171445055776605e-01,-1.682300628358067707e-01,-2.074471405988201678e+00,-2.082216329195454851e-01,-3.752938926994022761e-01,-6.017317606142043029e-01,-1.620541445666263902e+00,-2.503620622020280920e-02,-2.169398986045590616e-01,-2.091835467127494574e+00
8.000000000000000000e+01,1.000000000000000000e+00,1.752262136168825923e-01,4.229354597918552727e+00,1.961294753278771535e-02,2.418154135550185102e-02,-2.205074141596239934e-01,-2.031120672155104057e+00,3.321500199948396875e-02,-1.553833724952608519e-01,-2.701922240369043077e-02,-1.576549877300272851e+00,-5.383171445055776605e-01,-1.682300628358067707e-01,-2.074471405988201678e+00,-2.082216329195454851e-01,-3.752938926994022761e-01,-6.017317606142043029e-01,-1.620541445666263902e+00,-2.503620622020280920e-02,-2.169398986045590616e-01,-2.091835467127494574e+00
