n,k_hull,risk_hull,U_hull,U_per_time,k_box,risk_box,U_box
5.100000000000000000e+01,1.300000000000000000e+01,2.233325485169921354e-01,6.429164493729405683e-01,6.523909564064013233e-01,4.000000000000000000e+00,1.016652018123020973e-01,3.738709542195231550e-01
5.200000000000000000e+01,1.300000000000000000e+01,2.233325485169921354e-01,6.181734602279115309e-01,6.444443928517619158e-01,4.000000000000000000e+00,1.016652018123020973e-01,3.392199983869062518e-01
5.300000000000000000e+01,1.300000000000000000e+01,2.233325485169921354e-01,6.181734602279115309e-01,6.366614171989098958e-01,4.000000000000000000e+00,1.016652018123020973e-01,3.392199983869062518e-01
5.400000000000000000e+01,1.300000000000000000e+01,2.233325485169921354e-01,6.181734602279115309e-01,6.291074833813300460e-01,4.000000000000000000e+00,1.016652018123020973e-01,3.392199983869062518e-01
5.500000000000000000e+01,1.300000000000000000e+01,2.233325485169921354e-01,5.950397970204780451e-01,6.217718885450949085e-01,4.000000000000000000e+00,1.016652018123020973e-01,3.392199983869062518e-01
5.600000000000000000e+01,1.300000000000000000e+01,2.233325485169921354e-01,5.950397970204780451e-01,6.145180358887328831e-01,4.000000000000000000e+00,1.016652018123020973e-01,3.392199983869062518e-01
5.700000000000000000e+01,1.300000000000000000e+01,2.233325485169921354e-01,5.950397970204780451e-01,6.073965913259151694e-01,4.000000000000000000e+00,1.016652018123020973e-01,3.392199983869062518e-01
5.800000000000000000e+01,1.300000000000000000e+01,2.233325485169921354e-01,5.735002988018517156e-01,6.004775337751800945e-01,4.000000000000000000e+00,1.016652018123020973e-01,3.105523377902979498e-01
5.900000000000000000e+01,1.300000000000000000e+01,2.233325485169921354e-01,5.735002988018517156e-01,5.937516200019022916e-01,4.000000000000000000e+00,1.016652018123020973e-01,3.105523377902979498e-01
6.000000000000000000e+01,1.300000000000000000e+01,2.233325485169921354e-01,5.735002988018517156e-01,5.871123805702297416e-01,4.000000000000000000e+00,1.016652018123020973e-01,3.105523377902979498e-01
6.100000000000000000e+01,1.300000000000000000e+01,2.233325485169921354e-01,5.534292005093014444e-01,5.805837481918396659e-01,4.000000000000000000e+00,1.016652018123020973e-01,3.105523377902979498e-01
6.200000000000000000e+01,1.300000000000000000e+01,2.233325485169921354e-01,5.534292005093014444e-01,5.742338401927823410e-01,4.000000000000000000e+00,1.016652018123020973e-01,3.105523377902979498e-01
6.300000000000000000e+01,1.300000000000000000e+01,2.233325485169921354e-01,5.534292005093014444e-01,5.680547366850212665e-01,4.000000000000000000e+00,1.016652018123020973e-01,3.105523377902979498e-01
6.400000000000000000e+01,1.300000000000000000e+01,2.233325485169921354e-01,5.534292005093014444e-01,5.619611818126222236e-01,4.000000000000000000e+00,1.016652018123020973e-01,3.105523377902979498e-01
6.500000000000000000e+01,1.300000000000000000e+01,2.189656011713358996e-01,5.284989864008138305e-01,5.559621467225100977e-01,4.000000000000000000e+00,1.016652018123020973e-01,2.826184443421730363e-01
6.600000000000000000e+01,1.300000000000000000e+01,2.189656011713358996e-01,5.284989864008138305e-01,5.501211317274906643e-01,4.000000000000000000e+00,1.016652018123020973e-01,2.826184443421730363e-01
6.700000000000000000e+01,1.200000000000000000e+01,1.743769680958091595e-01,5.031379359245337080e-01,5.257732541358327572e-01,4.000000000000000000e+00,1.016652018123020973e-01,2.826184443421730363e-01
6.800000000000000000e+01,1.200000000000000000e+01,1.743769680958091595e-01,5.031379359245337080e-01,5.203274731301227307e-01,4.000000000000000000e+00,1.016652018123020973e-01,2.826184443421730363e-01
6.900000000000000000e+01,1.200000000000000000e+01,1.743769680958091595e-01,5.031379359245337080e-01,5.149333917197709276e-01,4.000000000000000000e+00,1.016652018123020973e-01,2.826184443421730363e-01
7.000000000000000000e+01,1.200000000000000000e+01,1.743769680958091595e-01,4.814175326195934690e-01,5.096763031093122231e-01,4.000000000000000000e+00,1.016652018123020973e-01,2.826184443421730363e-01
7.100000000000000000e+01,1.200000000000000000e+01,1.743769680958091595e-01,4.814175326195934690e-01,5.045505569688136793e-01,4.000000000000000000e+00,1.016652018123020973e-01,2.826184443421730363e-01
7.200000000000000000e+01,1.200000000000000000e+01,1.743769680958091595e-01,4.814175326195934690e-01,4.995414607064888046e-01,4.000000000000000000e+00,1.016652018123020973e-01,2.826184443421730363e-01
7.300000000000000000e+01,1.200000000000000000e+01,1.743769680958091595e-01,4.814175326195934690e-01,4.945627451910185046e-01,4.000000000000000000e+00,1.016652018123020973e-01,2.562559280097017056e-01
7.400000000000000000e+01,1.200000000000000000e+01,1.743769680958091595e-01,4.814175326195934690e-01,4.897056617987670113e-01,4.000000000000000000e+00,1.016652018123020973e-01,2.562559280097017056e-01
7.500000000000000000e+01,1.200000000000000000e+01,1.743769680958091595e-01,4.565640050031066211e-01,4.849653770447659995e-01,4.000000000000000000e+00,1.016652018123020973e-01,2.562559280097017056e-01
7.600000000000000000e+01,1.200000000000000000e+01,1.743769680958091595e-01,4.565640050031066211e-01,4.803373218806272216e-01,4.000000000000000000e+00,1.016652018123020973e-01,2.562559280097017056e-01
7.700000000000000000e+01,1.200000000000000000e+01,1.743769680958091595e-01,4.565640050031066211e-01,4.757364057005475932e-01,4.000000000000000000e+00,1.016652018123020973e-01,2.562559280097017056e-01
7.800000000000000000e+01,1.200000000000000000e+01,1.743769680958091595e-01,4.565640050031066211e-01,4.712372310718807022e-01,4.000000000000000000e+00,1.016652018123020973e-01,2.562559280097017056e-01
7.900000000000000000e+01,1.300000000000000000e+01,1.579156427452232947e-01,4.653680442781554238e-01,4.839035113998585436e-01,4.000000000000000000e+00,1.009789278218480302e-01,2.562559280097017056e-01
8.000000000000000000e+01,1.300000000000000000e+01,1.579156427452232947e-01,4.653680442781554238e-01,4.794607922577168169e-01,4.000000000000000000e+00,1.009789278218480302e-01,2.562559280097017056e-01
8.100000000000000000e+01,1.300000000000000000e+01,1.579156427452232947e-01,4.475005027974627292e-01,4.750746724288527623e-01,4.000000000000000000e+00,1.009789278218480302e-01,2.562559280097017056e-01
8.200000000000000000e+01,1.400000000000000000e+01,1.578953954088284650e-01,4.733710305571164345e-01,4.869630556727546633e-01,4.000000000000000000e+00,1.009789278218480302e-01,2.319554879138912284e-01
8.300000000000000000e+01,1.200000000000000000e+01,1.530704434624419186e-01,4.385556393590600011e-01,4.500283005377953560e-01,4.000000000000000000e+00,9.324042584328484651e-02,2.319554879138912284e-01
8.400000000000000000e+01,1.200000000000000000e+01,1.530704434624419186e-01,4.178315353199505977e-01,4.460333421137572807e-01,4.000000000000000000e+00,9.324042584328484651e-02,2.319554879138912284e-01
8.500000000000000000e+01,1.200000000000000000e+01,1.530704434624419186e-01,4.178315353199505977e-01,4.420849716206076141e-01,4.000000000000000000e+00,9.324042584328484651e-02,2.319554879138912284e-01
8.600000000000000000e+01,1.200000000000000000e+01,1.518073332579664703e-01,4.178315353199505977e-01,4.381956293616296461e-01,4.000000000000000000e+00,9.324042584328484651e-02,2.319554879138912284e-01
8.700000000000000000e+01,1.200000000000000000e+01,1.518073332579664703e-01,4.178315353199505977e-01,4.343900574142353643e-01,4.000000000000000000e+00,9.324042584328484651e-02,2.319554879138912284e-01
8.800000000000000000e+01,1.200000000000000000e+01,1.437073998706063227e-01,4.178315353199505977e-01,4.306653153658497879e-01,4.000000000000000000e+00,7.376572778067058689e-02,2.319554879138912284e-01
8.900000000000000000e+01,1.200000000000000000e+01,1.437073998706063227e-01,3.989847386915775229e-01,4.269931143912865101e-01,4.000000000000000000e+00,7.376572778067058689e-02,2.319554879138912284e-01
9.000000000000000000e+01,1.200000000000000000e+01,1.437073998706063227e-01,3.989847386915775229e-01,4.233642414180431301e-01,4.000000000000000000e+00,7.376572778067058689e-02,2.319554879138912284e-01
9.100000000000000000e+01,1.200000000000000000e+01,1.437073998706063227e-01,3.989847386915775229e-01,4.198108431135765817e-01,4.000000000000000000e+00,7.376572778067058689e-02,2.319554879138912284e-01
9.200000000000000000e+01,1.200000000000000000e+01,1.437073998706063227e-01,3.989847386915775229e-01,4.163303609227963498e-01,4.000000000000000000e+00,7.376572778067058689e-02,2.098749263484146754e-01
9.300000000000000000e+01,1.200000000000000000e+01,1.364850238990659159e-01,3.989847386915775229e-01,4.129067094220008616e-01,4.000000000000000000e+00,5.732066264194590754e-02,2.098749263484146754e-01
9.400000000000000000e+01,1.300000000000000000e+01,1.339560401775498066e-01,4.080606690662860747e-01,4.248169366726999852e-01,4.000000000000000000e+00,5.192695754985909851e-02,2.098749263484146754e-01
9.500000000000000000e+01,1.300000000000000000e+01,1.339560401775498066e-01,4.080606690662860747e-01,4.214022430658079243e-01,4.000000000000000000e+00,5.192695754985909851e-02,2.098749263484146754e-01
9.600000000000000000e+01,1.300000000000000000e+01,1.339560401775498066e-01,3.908298245058924314e-01,4.180351455689003681e-01,4.000000000000000000e+00,5.192695754985909851e-02,2.098749263484146754e-01
9.700000000000000000e+01,1.300000000000000000e+01,1.339560401775498066e-01,3.908298245058924314e-01,4.147038140040648080e-01,4.000000000000000000e+00,5.192695754985909851e-02,2.098749263484146754e-01
9.800000000000000000e+01,1.300000000000000000e+01,1.339560401775498066e-01,3.908298245058924314e-01,4.114379733601719047e-01,4.000000000000000000e+00,5.192695754985909851e-02,2.098749263484146754e-01
9.900000000000000000e+01,1.300000000000000000e+01,1.339560401775498066e-01,3.908298245058924314e-01,4.082355153081139165e-01,4.000000000000000000e+00,5.192695754985909851e-02,2.098749263484146754e-01
1.000000000000000000e+02,1.300000000000000000e+01,1.339560401775498066e-01,3.908298245058924314e-01,4.050774152870630362e-01,4.000000000000000000e+00,5.192695754985909851e-02,2.098749263484146754e-01
1.010000000000000000e+02,1.300000000000000000e+01,1.339560401775498066e-01,3.750009336654727132e-01,4.019511489237719282e-01,4.000000000000000000e+00,5.192695754985909851e-02,2.098749263484146754e-01
1.020000000000000000e+02,1.300000000000000000e+01,1.339560401775498066e-01,3.750009336654727132e-01,3.988843626575294121e-01,4.000000000000000000e+00,5.192695754985909851e-02,2.098749263484146754e-01
1.030000000000000000e+02,1.300000000000000000e+01,1.339560401775498066e-01,3.750009336654727132e-01,3.958752036409764474e-01,4.000000000000000000e+00,5.192695754985909851e-02,1.900036478312466803e-01
1.040000000000000000e+02,1.300000000000000000e+01,1.339560401775498066e-01,3.750009336654727132e-01,3.929075561202317601e-01,4.000000000000000000e+00,5.192695754985909851e-02,1.900036478312466803e-01
1.050000000000000000e+02,1.400000000000000000e+01,1.261867424900536827e-01,3.865799641132766085e-01,4.037939284417073060e-01,4.000000000000000000e+00,5.192695754985909851e-02,1.900036478312466803e-01
1.060000000000000000e+02,1.400000000000000000e+01,1.261867424900536827e-01,3.865799641132766085e-01,4.008340530075572561e-01,4.000000000000000000e+00,5.192695754985909851e-02,1.900036478312466803e-01
1.070000000000000000e+02,1.400000000000000000e+01,1.261867424900536827e-01,3.865799641132766085e-01,3.978991571800984395e-01,4.000000000000000000e+00,5.192695754985909851e-02,1.900036478312466803e-01
1.080000000000000000e+02,1.400000000000000000e+01,1.261867424900536827e-01,3.688320007920036780e-01,3.950063599255682623e-01,4.000000000000000000e+00,5.192695754985909851e-02,1.900036478312466803e-01
1.090000000000000000e+02,1.400000000000000000e+01,1.261867424900536827e-01,3.688320007920036780e-01,3.921657827004315644e-01,4.000000000000000000e+00,5.192695754985909851e-02,1.900036478312466803e-01
1.100000000000000000e+02,1.400000000000000000e+01,1.261867424900536827e-01,3.688320007920036780e-01,3.893758756996455461e-01,4.000000000000000000e+00,5.192695754985909851e-02,1.900036478312466803e-01
1.110000000000000000e+02,1.400000000000000000e+01,1.261867424900536827e-01,3.688320007920036780e-01,3.866050473030797074e-01,4.000000000000000000e+00,5.192695754985909851e-02,1.900036478312466803e-01
1.120000000000000000e+02,1.400000000000000000e+01,1.261867424900536827e-01,3.688320007920036780e-01,3.838768358258916047e-01,4.000000000000000000e+00,5.192695754985909851e-02,1.900036478312466803e-01
1.130000000000000000e+02,1.300000000000000000e+01,1.056394382522141129e-01,3.416801205606210812e-01,3.680511070348683189e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.569978926027018884e-01
1.140000000000000000e+02,1.300000000000000000e+01,1.056394382522141129e-01,3.416801205606210812e-01,3.654841342698733619e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.569978926027018884e-01
1.150000000000000000e+02,1.300000000000000000e+01,1.056394382522141129e-01,3.416801205606210812e-01,3.629611639449988880e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.569978926027018884e-01
1.160000000000000000e+02,1.300000000000000000e+01,1.056394382522141129e-01,3.416801205606210812e-01,3.604730814452220544e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.569978926027018884e-01
1.170000000000000000e+02,1.300000000000000000e+01,1.056394382522141129e-01,3.416801205606210812e-01,3.580043654435671185e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.569978926027018884e-01
1.180000000000000000e+02,1.300000000000000000e+01,1.020852098822508935e-01,3.416801205606210812e-01,3.555772095638196073e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.569978926027018884e-01
1.190000000000000000e+02,1.300000000000000000e+01,1.020852098822508935e-01,3.271424091046152838e-01,3.531904694842492032e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.569978926027018884e-01
1.200000000000000000e+02,1.300000000000000000e+01,1.020852098822508935e-01,3.271424091046152838e-01,3.508369180840119061e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.569978926027018884e-01
1.210000000000000000e+02,1.300000000000000000e+01,1.020852098822508935e-01,3.271424091046152838e-01,3.485002613534853855e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.569978926027018884e-01
1.220000000000000000e+02,1.300000000000000000e+01,1.020852098822508935e-01,3.271424091046152838e-01,3.462018328077307028e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.569978926027018884e-01
1.230000000000000000e+02,1.300000000000000000e+01,1.020852098822508935e-01,3.271424091046152838e-01,3.439406098496623487e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.569978926027018884e-01
1.240000000000000000e+02,1.300000000000000000e+01,1.020852098822508935e-01,3.271424091046152838e-01,3.417110756820426753e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.569978926027018884e-01
1.250000000000000000e+02,1.300000000000000000e+01,1.020852098822508935e-01,3.271424091046152838e-01,3.394961718555809527e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.569978926027018884e-01
1.260000000000000000e+02,1.300000000000000000e+01,1.020852098822508935e-01,3.116403329834275815e-01,3.373165089205733547e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.569978926027018884e-01
1.270000000000000000e+02,1.300000000000000000e+01,1.020852098822508935e-01,3.116403329834275815e-01,3.351711703715844481e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.569978926027018884e-01
1.280000000000000000e+02,1.300000000000000000e+01,1.020852098822508935e-01,3.116403329834275815e-01,3.330561928715103370e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.569978926027018884e-01
1.290000000000000000e+02,1.300000000000000000e+01,1.020852098822508935e-01,3.116403329834275815e-01,3.309537694279610087e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.392655509971384709e-01
1.300000000000000000e+02,1.400000000000000000e+01,1.019465717708185615e-01,3.241774846960637224e-01,3.407757161700505910e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.392655509971384709e-01
1.310000000000000000e+02,1.400000000000000000e+01,1.019465717708185615e-01,3.241774846960637224e-01,3.386603041279119819e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.392655509971384709e-01
1.320000000000000000e+02,1.400000000000000000e+01,1.019465717708185615e-01,3.241774846960637224e-01,3.365773633790630215e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.392655509971384709e-01
1.330000000000000000e+02,1.400000000000000000e+01,1.019465717708185615e-01,3.095715529397678467e-01,3.345260760556741930e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.392655509971384709e-01
1.340000000000000000e+02,1.400000000000000000e+01,1.019465717708185615e-01,3.095715529397678467e-01,3.324966508222749750e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.392655509971384709e-01
1.350000000000000000e+02,1.400000000000000000e+01,1.019465717708185615e-01,3.095715529397678467e-01,3.304849667085957843e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.392655509971384709e-01
1.360000000000000000e+02,1.400000000000000000e+01,1.019465717708185615e-01,3.095715529397678467e-01,3.285033551656486028e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.392655509971384709e-01
1.370000000000000000e+02,1.400000000000000000e+01,1.019465717708185615e-01,3.095715529397678467e-01,3.265510787934805537e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.392655509971384709e-01
1.380000000000000000e+02,1.400000000000000000e+01,1.019465717708185615e-01,3.095715529397678467e-01,3.246173764207442303e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.392655509971384709e-01
1.390000000000000000e+02,1.400000000000000000e+01,1.019465717708185615e-01,3.095715529397678467e-01,3.227019592850012275e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.392655509971384709e-01
1.400000000000000000e+02,1.500000000000000000e+01,1.001828165369139656e-01,3.075161620015961494e-01,3.318019457551438234e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.392655509971384709e-01
1.410000000000000000e+02,1.500000000000000000e+01,1.001828165369139656e-01,3.075161620015961494e-01,3.298749169167969342e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.392655509971384709e-01
1.420000000000000000e+02,1.500000000000000000e+01,1.001828165369139656e-01,3.075161620015961494e-01,3.279757312789493007e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.392655509971384709e-01
1.430000000000000000e+02,1.500000000000000000e+01,1.001828165369139656e-01,3.075161620015961494e-01,3.261037265341420466e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.392655509971384709e-01
1.440000000000000000e+02,1.500000000000000000e+01,1.001828165369139656e-01,3.075161620015961494e-01,3.242395766692821035e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.392655509971384709e-01
1.450000000000000000e+02,1.500000000000000000e+01,1.001828165369139656e-01,3.075161620015961494e-01,3.224017680670829278e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.392655509971384709e-01
1.460000000000000000e+02,1.500000000000000000e+01,1.001828165369139656e-01,3.075161620015961494e-01,3.205898529638081529e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.244015416107015215e-01
1.470000000000000000e+02,1.500000000000000000e+01,1.001828165369139656e-01,2.948626024998372563e-01,3.187997730497121318e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.244015416107015215e-01
1.480000000000000000e+02,1.500000000000000000e+01,1.001828165369139656e-01,2.948626024998372563e-01,3.170204211383033654e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.244015416107015215e-01
1.490000000000000000e+02,1.500000000000000000e+01,1.001828165369139656e-01,2.948626024998372563e-01,3.152657542205992702e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.244015416107015215e-01
1.500000000000000000e+02,1.500000000000000000e+01,1.001828165369139656e-01,2.948626024998372563e-01,3.135352088570365070e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.244015416107015215e-01
1.510000000000000000e+02,1.500000000000000000e+01,1.001828165369139656e-01,2.948626024998372563e-01,3.118217143938665781e-01,3.000000000000000000e+00,4.385888024893169757e-02,1.244015416107015215e-01
1.520000000000000000e+02,1.500000000000000000e+01,9.640000373590051908e-02,2.948626024998372563e-01,3.101216281213339254e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.396445586934035032e-01
1.530000000000000000e+02,1.500000000000000000e+01,9.640000373590051908e-02,2.948626024998372563e-01,3.084445621677148197e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.396445586934035032e-01
1.540000000000000000e+02,1.500000000000000000e+01,9.640000373590051908e-02,2.832168198414919402e-01,3.067900038717245592e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.396445586934035032e-01
1.550000000000000000e+02,1.500000000000000000e+01,9.640000373590051908e-02,2.832168198414919402e-01,3.051483464145202107e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.396445586934035032e-01
1.560000000000000000e+02,1.500000000000000000e+01,9.640000373590051908e-02,2.832168198414919402e-01,3.035223187215979057e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.396445586934035032e-01
1.570000000000000000e+02,1.500000000000000000e+01,9.640000373590051908e-02,2.832168198414919402e-01,3.019177931427623474e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.396445586934035032e-01
1.580000000000000000e+02,1.500000000000000000e+01,9.640000373590051908e-02,2.832168198414919402e-01,3.003343022089490222e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.396445586934035032e-01
1.590000000000000000e+02,1.500000000000000000e+01,9.640000373590051908e-02,2.832168198414919402e-01,2.987601110285454942e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.396445586934035032e-01
1.600000000000000000e+02,1.500000000000000000e+01,9.640000373590051908e-02,2.832168198414919402e-01,2.972033801755817328e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.396445586934035032e-01
1.610000000000000000e+02,1.500000000000000000e+01,9.640000373590051908e-02,2.832168198414919402e-01,2.956667639921869983e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.396445586934035032e-01
1.620000000000000000e+02,1.500000000000000000e+01,9.640000373590051908e-02,2.709574005669072583e-01,2.941498353341632788e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.396445586934035032e-01
1.630000000000000000e+02,1.500000000000000000e+01,9.640000373590051908e-02,2.709574005669072583e-01,2.926390814892506076e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.254324291275668579e-01
1.640000000000000000e+02,1.500000000000000000e+01,9.640000373590051908e-02,2.709574005669072583e-01,2.911472847441766709e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.254324291275668579e-01
1.650000000000000000e+02,1.500000000000000000e+01,9.640000373590051908e-02,2.709574005669072583e-01,2.896743322419960687e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.254324291275668579e-01
1.660000000000000000e+02,1.500000000000000000e+01,9.640000373590051908e-02,2.709574005669072583e-01,2.882177123223582105e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.254324291275668579e-01
1.670000000000000000e+02,1.500000000000000000e+01,9.640000373590051908e-02,2.709574005669072583e-01,2.867687972058716173e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.254324291275668579e-01
1.680000000000000000e+02,1.500000000000000000e+01,9.640000373590051908e-02,2.709574005669072583e-01,2.853379301378398125e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.254324291275668579e-01
1.690000000000000000e+02,1.500000000000000000e+01,9.640000373590051908e-02,2.709574005669072583e-01,2.839247418495350339e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.254324291275668579e-01
1.700000000000000000e+02,1.300000000000000000e+01,7.945022809658053298e-02,2.465650540641630417e-01,2.633922706603672448e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.254324291275668579e-01
1.710000000000000000e+02,1.300000000000000000e+01,7.945022809658053298e-02,2.465650540641630417e-01,2.620936046499087735e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.254324291275668579e-01
1.720000000000000000e+02,1.300000000000000000e+01,7.945022809658053298e-02,2.465650540641630417e-01,2.608105359653311583e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.254324291275668579e-01
1.730000000000000000e+02,1.300000000000000000e+01,7.945022809658053298e-02,2.465650540641630417e-01,2.595390409224917483e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.254324291275668579e-01
1.740000000000000000e+02,1.300000000000000000e+01,7.945022809658053298e-02,2.465650540641630417e-01,2.582761718252492567e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.254324291275668579e-01
1.750000000000000000e+02,1.300000000000000000e+01,7.945022809658053298e-02,2.340118819096592417e-01,2.570282717484408397e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.254324291275668579e-01
1.760000000000000000e+02,1.300000000000000000e+01,7.945022809658053298e-02,2.340118819096592417e-01,2.557950517263432033e-01,4.000000000000000000e+00,3.764813465937755232e-02,1.254324291275668579e-01
1.770000000000000000e+02,1.300000000000000000e+01,7.840971681904918000e-02,2.340118819096592417e-01,2.545736448134557350e-01,4.000000000000000000e+00,3.378996416369173250e-02,1.254324291275668579e-01
1.780000000000000000e+02,1.300000000000000000e+01,7.840971681904918000e-02,2.340118819096592417e-01,2.533594714039882345e-01,4.000000000000000000e+00,3.378996416369173250e-02,1.254324291275668579e-01
1.790000000000000000e+02,1.400000000000000000e+01,7.726818905101173751e-02,2.474625587507051916e-01,2.614382643871436818e-01,4.000000000000000000e+00,3.378996416369173250e-02,1.254324291275668579e-01
1.800000000000000000e+02,1.400000000000000000e+01,7.726818905101173751e-02,2.474625587507051916e-01,2.602105380481779529e-01,4.000000000000000000e+00,3.378996416369173250e-02,1.254324291275668579e-01
1.810000000000000000e+02,1.400000000000000000e+01,7.726818905101173751e-02,2.365126138002191791e-01,2.589948816846621704e-01,4.000000000000000000e+00,3.378996416369173250e-02,1.254324291275668579e-01
1.820000000000000000e+02,1.400000000000000000e+01,7.726818905101173751e-02,2.365126138002191791e-01,2.577857932676957398e-01,4.000000000000000000e+00,3.378996416369173250e-02,1.132950760505005566e-01
1.830000000000000000e+02,1.400000000000000000e+01,7.726818905101173751e-02,2.365126138002191791e-01,2.565905515992134567e-01,4.000000000000000000e+00,3.378996416369173250e-02,1.132950760505005566e-01
1.840000000000000000e+02,1.300000000000000000e+01,6.817365971599187446e-02,2.237907957767753253e-01,2.463338091095063354e-01,4.000000000000000000e+00,3.378996416369173250e-02,1.132950760505005566e-01
1.850000000000000000e+02,1.300000000000000000e+01,6.817365971599187446e-02,2.237907957767753253e-01,2.452041142078505986e-01,4.000000000000000000e+00,3.378996416369173250e-02,1.132950760505005566e-01
1.860000000000000000e+02,1.300000000000000000e+01,6.817365971599187446e-02,2.237907957767753253e-01,2.440791919444130764e-01,4.000000000000000000e+00,3.378996416369173250e-02,1.132950760505005566e-01
1.870000000000000000e+02,1.300000000000000000e+01,6.817365971599187446e-02,2.237907957767753253e-01,2.429668240280844216e-01,4.000000000000000000e+00,3.378996416369173250e-02,1.132950760505005566e-01
1.880000000000000000e+02,1.300000000000000000e+01,6.817365971599187446e-02,2.237907957767753253e-01,2.418667824426030399e-01,4.000000000000000000e+00,3.378996416369173250e-02,1.132950760505005566e-01
1.890000000000000000e+02,1.300000000000000000e+01,6.817365971599187446e-02,2.237907957767753253e-01,2.407788449240797213e-01,4.000000000000000000e+00,3.378996416369173250e-02,1.132950760505005566e-01
1.900000000000000000e+02,1.300000000000000000e+01,6.817365971599187446e-02,2.237907957767753253e-01,2.396951575675335677e-01,4.000000000000000000e+00,3.378996416369173250e-02,1.132950760505005566e-01
1.910000000000000000e+02,1.300000000000000000e+01,6.817365971599187446e-02,2.237907957767753253e-01,2.386230539077907331e-01,4.000000000000000000e+00,3.378996416369173250e-02,1.132950760505005566e-01
1.920000000000000000e+02,1.300000000000000000e+01,6.817365971599187446e-02,2.237907957767753253e-01,2.375626048484255903e-01,4.000000000000000000e+00,3.378996416369173250e-02,1.132950760505005566e-01
1.930000000000000000e+02,1.300000000000000000e+01,6.817365971599187446e-02,2.237907957767753253e-01,2.365136042750463907e-01,4.000000000000000000e+00,3.378996416369173250e-02,1.132950760505005566e-01
1.940000000000000000e+02,1.300000000000000000e+01,6.817365971599187446e-02,2.237907957767753253e-01,2.354694604542800773e-01,4.000000000000000000e+00,3.378996416369173250e-02,1.132950760505005566e-01
1.950000000000000000e+02,1.300000000000000000e+01,6.817365971599187446e-02,2.124187677599216617e-01,2.344354571272725396e-01,4.000000000000000000e+00,3.378996416369173250e-02,1.132950760505005566e-01
